customer_key,customer_id,customer_number,first_name,last_name,country,gender,marital_status,birthdate,create_date
15852,26851,AW00026851,DIANE,ALVAREZ,GERMANY,FEMALE,SINGLE,1969-05-19,2026-01-14
15853,26852,AW00026852,KAREN,SHE,GERMANY,FEMALE,MARRIED,1968-12-02,2026-01-14
15854,26853,AW00026853,SHANE,RANA,FRANCE,MALE,SINGLE,1971-07-13,2026-01-14
15855,26854,AW00026854,JONATHAN,HAYES,FRANCE,MALE,SINGLE,1971-07-13,2026-01-14
15856,26855,AW00026855,CARLA,FERNANDEZ,FRANCE,FEMALE,MARRIED,1971-12-07,2026-01-14
15857,26856,AW00026856,JESSICA,BROOKS,FRANCE,FEMALE,MARRIED,1971-05-03,2026-01-14
15858,26857,AW00026857,WILLIE,ANAND,GERMANY,MALE,MARRIED,1982-03-12,2026-01-14
15859,26858,AW00026858,SAMUEL,LOPEZ,UNITED KINGDOM,MALE,MARRIED,1970-11-05,2026-01-14
15860,26859,AW00026859,DARRELL,PAL,FRANCE,MALE,MARRIED,1970-01-10,2026-01-14
15861,26860,AW00026860,OLIVIA,MILLER,UNITED KINGDOM,FEMALE,MARRIED,1975-10-24,2026-01-14
15862,26861,AW00026861,BRUCE,GUTIERREZ,FRANCE,MALE,SINGLE,1969-05-19,2026-01-14
15863,26862,AW00026862,TINA,VANCE,GERMANY,FEMALE,SINGLE,1969-01-23,2026-01-14
15864,26863,AW00026863,ALVIN,CHEN,UNITED KINGDOM,MALE,SINGLE,1983-05-08,2026-01-14
15865,26864,AW00026864,CHRISTINE,SUTTON,GERMANY,FEMALE,SINGLE,1984-11-29,2026-01-14
15866,26865,AW00026865,TABITHA,MARTINEZ,UNITED KINGDOM,FEMALE,MARRIED,1984-08-26,2026-01-14
15867,26866,AW00026866,JADA,ALLEN,UNITED KINGDOM,FEMALE,SINGLE,1984-11-11,2026-01-14
15868,26867,AW00026867,DANNY,ROMERO,GERMANY,MALE,MARRIED,1969-05-14,2026-01-14
15869,26868,AW00026868,LYDIA,RAMAN,UNITED KINGDOM,FEMALE,MARRIED,1974-08-12,2026-01-14
15870,26869,AW00026869,ANNE,SIMS,UNITED KINGDOM,MALE,MARRIED,1969-02-01,2026-01-14
15871,26870,AW00026870,JILL,GILL,UNITED KINGDOM,FEMALE,MARRIED,1974-01-22,2026-01-14
15872,26871,AW00026871,JUSTIN,CHEN,FRANCE,MALE,SINGLE,1973-08-08,2026-01-14
15873,26872,AW00026872,WYATT,HUGHES,GERMANY,MALE,MARRIED,1983-07-20,2026-01-14
15874,26873,AW00026873,ANN,SURI,GERMANY,FEMALE,SINGLE,1982-10-30,2026-01-14
15875,26874,AW00026874,JORGE,ZHANG,GERMANY,MALE,SINGLE,1983-05-19,2026-01-14
15876,26875,AW00026875,BOBBY,PEREZ,GERMANY,MALE,SINGLE,1982-09-06,2026-01-14
15877,26876,AW00026876,HOLLY,LOPEZ,UNITED KINGDOM,FEMALE,SINGLE,1983-01-22,2026-01-14
15878,26877,AW00026877,DAMIEN,NARA,UNITED KINGDOM,MALE,MARRIED,1982-08-21,2026-01-14
15879,26878,AW00026878,MADELINE,ROBERTS,GERMANY,FEMALE,MARRIED,1981-08-15,2026-01-14
15880,26879,AW00026879,SHANNON,LIN,GERMANY,FEMALE,SINGLE,1981-10-14,2026-01-14
15881,26880,AW00026880,HEATHER,XU,GERMANY,FEMALE,SINGLE,1981-08-26,2026-01-14
15882,26881,AW00026881,REGINA,FERNANDEZ,FRANCE,FEMALE,MARRIED,1980-08-10,2026-01-14
15883,26882,AW00026882,MAYRA,SANCHEZ,FRANCE,FEMALE,SINGLE,1981-10-30,2026-01-14
15884,26883,AW00026883,SHELBY,BRADLEY,FRANCE,FEMALE,SINGLE,1981-12-25,2026-01-14
15885,26884,AW00026884,PAIGE,JAMES,GERMANY,FEMALE,SINGLE,1982-03-09,2026-01-14
15886,26885,AW00026885,VICTOR,MARTIN,UNITED KINGDOM,MALE,SINGLE,1981-09-07,2026-01-14
15887,26886,AW00026886,JASMINE,ROBINSON,UNITED KINGDOM,FEMALE,SINGLE,1982-05-12,2026-01-14
15888,26887,AW00026887,JANELLE,RODRIGUEZ,UNITED KINGDOM,FEMALE,MARRIED,1980-05-22,2026-01-14
15889,26888,AW00026888,BRUCE,FERNANDEZ,UNITED KINGDOM,MALE,SINGLE,1979-09-20,2026-01-14
15890,26889,AW00026889,NATASHA,TORRES,GERMANY,FEMALE,SINGLE,1980-01-04,2026-01-14
15891,26890,AW00026890,BRYAN,ROGERS,UNITED KINGDOM,MALE,MARRIED,1986-03-08,2026-01-14
15892,26891,AW00026891,ARTURO,ZHANG,UNITED KINGDOM,MALE,MARRIED,1980-12-05,2026-01-14
15893,26892,AW00026892,CODY,ROGERS,UNITED KINGDOM,MALE,MARRIED,1981-03-18,2026-01-14
15894,26893,AW00026893,SHARON,DENG,UNITED KINGDOM,FEMALE,MARRIED,1981-06-22,2026-01-14
15895,26894,AW00026894,LINDSEY,GOEL,GERMANY,FEMALE,SINGLE,1978-08-26,2026-01-14
15896,26895,AW00026895,CHRISTINE,SHAN,UNITED KINGDOM,FEMALE,SINGLE,1984-09-30,2026-01-14
15897,26896,AW00026896,MICHELE,MALHOTRA,UNITED KINGDOM,FEMALE,SINGLE,1973-06-20,2026-01-14
15898,26897,AW00026897,KATRINA,XIE,UNITED KINGDOM,FEMALE,MARRIED,1968-01-07,2026-01-14
15899,26898,AW00026898,ASHLEY,SIMMONS,FRANCE,FEMALE,SINGLE,1966-12-14,2026-01-14
15900,26899,AW00026899,RACHAEL,VANCE,GERMANY,FEMALE,MARRIED,1972-01-04,2026-01-14
15901,26900,AW00026900,ROSA,SUN,UNITED KINGDOM,FEMALE,SINGLE,1966-12-03,2026-01-14
15902,26901,AW00026901,LOUIS,NARA,UNITED KINGDOM,MALE,MARRIED,1972-07-31,2026-01-14
15903,26902,AW00026902,CLIFFORD,MEHTA,FRANCE,MALE,MARRIED,1968-05-22,2026-01-14
15904,26903,AW00026903,RAFAEL,LUO,FRANCE,MALE,MARRIED,1973-06-01,2026-01-14
15905,26904,AW00026904,JUDITH,PARKER,FRANCE,FEMALE,SINGLE,1963-04-18,2026-01-14
15906,26905,AW00026905,KARI,SERRANO,UNITED KINGDOM,FEMALE,SINGLE,1963-03-09,2026-01-14
15907,26906,AW00026906,DARRELL,RAI,UNITED KINGDOM,MALE,MARRIED,1962-02-08,2026-01-14
15908,26907,AW00026907,DANA,TORRES,FRANCE,FEMALE,MARRIED,1961-10-26,2026-01-14
15909,26908,AW00026908,GLENN,ZHENG,FRANCE,MALE,MARRIED,1961-07-10,2026-01-14
15910,26909,AW00026909,CHRISTINE,NATH,FRANCE,FEMALE,SINGLE,1967-05-21,2026-01-14
15911,26910,AW00026910,KRISTINA,KOVAR,UNITED KINGDOM,FEMALE,SINGLE,1943-11-06,2026-01-14
15912,26911,AW00026911,KRISTI,GOMEZ,UNITED KINGDOM,FEMALE,SINGLE,1944-03-25,2026-01-14
15913,26912,AW00026912,DENISE,RODRIGUEZ,GERMANY,FEMALE,SINGLE,1944-12-08,2026-01-14
15914,26913,AW00026913,HAROLD,LOPEZ,UNITED KINGDOM,MALE,MARRIED,1944-11-03,2026-01-14
15915,26914,AW00026914,CINDY,PRASAD,UNITED KINGDOM,FEMALE,SINGLE,1945-10-25,2026-01-14
15916,26915,AW00026915,PETER,KUMAR,UNITED KINGDOM,MALE,SINGLE,1948-05-21,2026-01-14
15917,26916,AW00026916,MACKENZIE,KING,AUSTRALIA,FEMALE,MARRIED,1986-02-05,2026-01-14
15918,26917,AW00026917,ROBERTO,DOMINGUEZ,AUSTRALIA,MALE,MARRIED,1984-10-02,2026-01-14
15919,26918,AW00026918,KRISTA,HERNANDEZ,AUSTRALIA,FEMALE,SINGLE,1982-03-14,2026-01-14
15920,26919,AW00026919,RAMON,HE,AUSTRALIA,MALE,SINGLE,1981-12-24,2026-01-14
15921,26920,AW00026920,JON,CHEN,AUSTRALIA,MALE,MARRIED,1984-09-19,2026-01-14
15922,26921,AW00026921,CYNTHIA,WEBER,AUSTRALIA,FEMALE,MARRIED,1985-02-16,2026-01-14
15923,26922,AW00026922,TREVOR,POWELL,AUSTRALIA,MALE,MARRIED,1983-11-24,2026-01-14
15924,26923,AW00026923,KRYSTAL,YE,AUSTRALIA,FEMALE,MARRIED,1984-03-06,2026-01-14
15925,26924,AW00026924,ERICA,ZENG,AUSTRALIA,FEMALE,SINGLE,1982-12-13,2026-01-14
15926,26925,AW00026925,DOMINIC,RANA,FRANCE,MALE,SINGLE,1949-02-14,2026-01-14
15927,26926,AW00026926,SERGIO,MEHTA,FRANCE,MALE,MARRIED,1949-03-25,2026-01-14
15928,26927,AW00026927,JILL,DOMINGUEZ,FRANCE,FEMALE,MARRIED,1960-02-01,2026-01-14
15929,26928,AW00026928,ROGER,NARA,UNITED KINGDOM,MALE,SINGLE,1949-04-18,2026-01-14
15930,26929,AW00026929,MAURICE,PAL,UNITED KINGDOM,MALE,MARRIED,1948-11-09,2026-01-14
15931,26930,AW00026930,SHARON,ANDERSEN,GERMANY,FEMALE,MARRIED,1966-11-08,2026-01-14
15932,26931,AW00026931,EDWARD,LOPEZ,UNITED KINGDOM,MALE,MARRIED,1967-01-09,2026-01-14
15933,26932,AW00026932,KRISTINA,RAMAN,UNITED KINGDOM,FEMALE,SINGLE,1967-02-23,2026-01-14
15934,26933,AW00026933,JESSIE,SANZ,GERMANY,FEMALE,MARRIED,1965-11-11,2026-01-14
15935,26934,AW00026934,KELLI,CHANDER,UNITED KINGDOM,FEMALE,SINGLE,1965-09-13,2026-01-14
15936,26935,AW00026935,GABRIEL,BUTLER,FRANCE,MALE,SINGLE,1964-09-02,2026-01-14
15937,26936,AW00026936,JACLYN,HE,GERMANY,FEMALE,SINGLE,1964-08-20,2026-01-14
15938,26937,AW00026937,AUDREY,NAVARRO,UNITED KINGDOM,FEMALE,SINGLE,1965-05-20,2026-01-14
15939,26938,AW00026938,MAURICE,SHEN,UNITED KINGDOM,MALE,MARRIED,1964-08-15,2026-01-14
15940,26939,AW00026939,CRAIG,DIAZ,FRANCE,MALE,MARRIED,1969-08-21,2026-01-14
15941,26940,AW00026940,FRANKLIN,TANG,GERMANY,MALE,SINGLE,1963-12-07,2026-01-14
15942,26941,AW00026941,GERALD,VAZQUEZ,FRANCE,MALE,MARRIED,1970-05-02,2026-01-14
15943,26942,AW00026942,TANYA,ALONSO,UNITED KINGDOM,FEMALE,SINGLE,1964-05-03,2026-01-14
15944,26943,AW00026943,ASHLEE,XIE,FRANCE,FEMALE,SINGLE,1975-07-27,2026-01-14
15945,26944,AW00026944,DREW,NARA,UNITED KINGDOM,MALE,SINGLE,1981-01-12,2026-01-14
15946,26945,AW00026945,KATELYN,HILL,FRANCE,FEMALE,SINGLE,1976-01-10,2026-01-14
15947,26946,AW00026946,ANDRE,MADAN,GERMANY,MALE,SINGLE,1981-06-04,2026-01-14
15948,26947,AW00026947,SUZANNE,MA,UNITED KINGDOM,FEMALE,SINGLE,1976-05-09,2026-01-14
15949,26948,AW00026948,ABBY,GARCIA,GERMANY,FEMALE,SINGLE,1975-12-19,2026-01-14
15950,26949,AW00026949,LINDSEY,CHANDER,UNITED KINGDOM,FEMALE,SINGLE,1975-08-25,2026-01-14
15951,26950,AW00026950,DOMINIC,SURI,FRANCE,MALE,MARRIED,1975-04-06,2026-01-14
15952,26951,AW00026951,TRISHA,HU,GERMANY,FEMALE,SINGLE,1980-11-17,2026-01-14
15953,26952,AW00026952,MIRCEA,SINGER,FRANCE,FEMALE,MARRIED,1981-01-30,2026-01-14
15954,26953,AW00026953,ROY,RUBIO,FRANCE,MALE,MARRIED,1976-05-10,2026-01-14
15955,26954,AW00026954,GERALD,TORRES,GERMANY,MALE,SINGLE,1975-08-30,2026-01-14
15956,26955,AW00026955,CARLOS,COOK,UNITED KINGDOM,MALE,MARRIED,1975-09-05,2026-01-14
15957,26956,AW00026956,KRISTIN,PAL,UNITED KINGDOM,FEMALE,SINGLE,1980-09-28,2026-01-14
15958,26957,AW00026957,KRISTINA,SAI,GERMANY,FEMALE,SINGLE,1980-07-09,2026-01-14
15959,26958,AW00026958,JERRY,XU,FRANCE,MALE,MARRIED,1980-05-24,2026-01-14
15960,26959,AW00026959,ALISHA,NARA,UNITED KINGDOM,FEMALE,MARRIED,1975-01-23,2026-01-14
15961,26960,AW00026960,JOSE,THOMAS,UNITED KINGDOM,MALE,SINGLE,1958-05-16,2026-01-14
15962,26961,AW00026961,CARLY,CHANDER,GERMANY,FEMALE,MARRIED,1974-03-21,2026-01-14
15963,26962,AW00026962,FRANCIS,MORENO,UNITED KINGDOM,MALE,MARRIED,1974-03-26,2026-01-14
15964,26963,AW00026963,MEREDITH,ARUN,GERMANY,FEMALE,SINGLE,1979-03-02,2026-01-14
15965,26964,AW00026964,KELLI,TANG,FRANCE,FEMALE,SINGLE,1974-04-08,2026-01-14
15966,26965,AW00026965,JORDAN,NELSON,FRANCE,FEMALE,MARRIED,1979-04-18,2026-01-14
15967,26966,AW00026966,CEDRIC,ZHANG,UNITED KINGDOM,MALE,SINGLE,1973-08-08,2026-01-14
15968,26967,AW00026967,EDWIN,LI,AUSTRALIA,MALE,SINGLE,1973-10-12,2026-01-14
15969,26968,AW00026968,HENRY,SANCHEZ,AUSTRALIA,MALE,MARRIED,1974-02-12,2026-01-14
15970,26969,AW00026969,CEDRIC,HU,GERMANY,MALE,SINGLE,1978-10-14,2026-01-14
15971,26970,AW00026970,KARA,RAI,UNITED KINGDOM,FEMALE,SINGLE,1979-05-03,2026-01-14
15972,26971,AW00026971,DOUGLAS,MADAN,UNITED KINGDOM,MALE,SINGLE,1978-11-12,2026-01-14
15973,26972,AW00026972,KRISTOPHER,SARA,FRANCE,MALE,SINGLE,1984-05-22,2026-01-14
15974,26973,AW00026973,ALBERTO,ROWE,UNITED KINGDOM,MALE,MARRIED,1978-11-24,2026-01-14
15975,26974,AW00026974,PHILIP,SUAREZ,GERMANY,MALE,SINGLE,1986-05-13,2026-01-14
15976,26975,AW00026975,JANET,WARD,FRANCE,FEMALE,SINGLE,1984-10-04,2026-01-14
15977,26976,AW00026976,ERIK,SERRANO,FRANCE,MALE,SINGLE,1984-02-11,2026-01-14
15978,26977,AW00026977,BARRY,MADAN,GERMANY,MALE,SINGLE,1984-02-19,2026-01-14
15979,26978,AW00026978,CASSIE,SHARMA,UNITED KINGDOM,FEMALE,MARRIED,1980-02-01,2026-01-14
15980,26979,AW00026979,CHRISTY,JAI,UNITED KINGDOM,FEMALE,MARRIED,1979-12-22,2026-01-14
15981,26980,AW00026980,MARC,SUAREZ,GERMANY,MALE,MARRIED,1978-01-05,2026-01-14
15982,26981,AW00026981,AUDREY,SUAREZ,GERMANY,FEMALE,SINGLE,1983-08-18,2026-01-14
15983,26982,AW00026982,JOSE,MU├▒OZ,FRANCE,MALE,SINGLE,1977-10-03,2026-01-14
15984,26983,AW00026983,ADRIANA,VANCE,GERMANY,FEMALE,MARRIED,1978-09-19,2026-01-14
15985,26984,AW00026984,MANUEL,PRASAD,GERMANY,MALE,MARRIED,1979-05-09,2026-01-14
15986,26985,AW00026985,J├⌐SUS,DIAZ,GERMANY,MALE,MARRIED,1979-03-11,2026-01-14
15987,26986,AW00026986,RILEY,WATSON,GERMANY,FEMALE,MARRIED,1978-12-14,2026-01-14
15988,26987,AW00026987,ROY,LOPEZ,GERMANY,MALE,MARRIED,1984-09-16,2026-01-14
15989,26988,AW00026988,BRANDY,SRINI,GERMANY,FEMALE,MARRIED,1979-02-19,2026-01-14
15990,26989,AW00026989,MASON,CAMPBELL,GERMANY,MALE,MARRIED,1977-11-20,2026-01-14
15991,26990,AW00026990,DARREN,PATEL,GERMANY,MALE,MARRIED,1977-07-19,2026-01-14
15992,26991,AW00026991,RODNEY,ORTEGA,GERMANY,MALE,MARRIED,1983-05-06,2026-01-14
15993,26992,AW00026992,BRAD,ANDERSEN,UNITED KINGDOM,MALE,SINGLE,1977-07-21,2026-01-14
15994,26993,AW00026993,JULIO,GILL,UNITED KINGDOM,MALE,SINGLE,1977-03-05,2026-01-14
15995,26994,AW00026994,ERIKA,TORRES,FRANCE,FEMALE,MARRIED,1977-09-22,2026-01-14
15996,26995,AW00026995,CALEB,WASHINGTON,FRANCE,MALE,MARRIED,1977-07-11,2026-01-14
15997,26996,AW00026996,NATASHA,OLIVER,GERMANY,FEMALE,SINGLE,1978-02-04,2026-01-14
15998,26997,AW00026997,KATIE,BECKER,GERMANY,FEMALE,MARRIED,1983-07-20,2026-01-14
15999,26998,AW00026998,FERNANDO,PERRY,GERMANY,MALE,MARRIED,1977-03-17,2026-01-14
16000,26999,AW00026999,SAMUEL,BROWN,UNITED KINGDOM,MALE,SINGLE,1977-04-15,2026-01-14
16001,27000,AW00027000,BRANDI,DOMINGUEZ,GERMANY,FEMALE,SINGLE,1976-12-18,2026-01-14
16002,27001,AW00027001,CARLA,KAPOOR,GERMANY,FEMALE,MARRIED,1982-04-04,2026-01-14
16003,27002,AW00027002,KELVIN,SHE,UNITED KINGDOM,MALE,MARRIED,1977-01-07,2026-01-14
16004,27003,AW00027003,ROGER,JAI,GERMANY,MALE,MARRIED,1982-02-21,2026-01-14
16005,27004,AW00027004,PHILIP,MORENO,GERMANY,MALE,SINGLE,1976-11-16,2026-01-14
16006,27005,AW00027005,SUSAN,LIN,FRANCE,FEMALE,SINGLE,1976-08-16,2026-01-14
16007,27006,AW00027006,SHANE,MADAN,FRANCE,MALE,SINGLE,1976-09-03,2026-01-14
16008,27007,AW00027007,JOE,GONZALEZ,UNITED KINGDOM,MALE,SINGLE,1976-10-15,2026-01-14
16009,27008,AW00027008,OSCAR,BLUE,UNITED KINGDOM,MALE,SINGLE,1977-04-02,2026-01-14
16010,27009,AW00027009,ERICA,LU,UNITED KINGDOM,FEMALE,SINGLE,1977-02-22,2026-01-14
16011,27010,AW00027010,JORDYN,PATTERSON,UNITED STATES,FEMALE,MARRIED,1981-05-13,2026-01-14
16012,27011,AW00027011,KEVIN,POWELL,UNITED STATES,MALE,MARRIED,1981-06-17,2026-01-14
16013,27012,AW00027012,ANNE,JIM├⌐NEZ,UNITED STATES,FEMALE,SINGLE,1980-05-22,2026-01-14
16014,27013,AW00027013,ALISHA,YUAN,UNITED STATES,FEMALE,MARRIED,1980-03-26,2026-01-14
16015,27014,AW00027014,LUKE,HUGHES,CANADA,MALE,MARRIED,1972-02-20,2026-01-14
16016,27015,AW00027015,JESSICA,TORRES,UNITED STATES,FEMALE,SINGLE,1972-05-16,2026-01-14
16017,27016,AW00027016,LAUREN,REED,UNITED STATES,FEMALE,SINGLE,1971-10-18,2026-01-14
16018,27017,AW00027017,JONATHAN,THOMPSON,UNITED STATES,MALE,SINGLE,1972-04-15,2026-01-14
16019,27018,AW00027018,BLAKE,PRICE,UNITED STATES,MALE,SINGLE,1972-01-23,2026-01-14
16020,27019,AW00027019,VICTORIA,JACKSON,CANADA,FEMALE,SINGLE,1970-09-21,2026-01-14
16021,27020,AW00027020,RACHEL,PERRY,UNITED STATES,FEMALE,MARRIED,1959-09-14,2026-01-14
16022,27021,AW00027021,VICTORIA,PETERSON,UNITED STATES,FEMALE,MARRIED,1976-10-13,2026-01-14
16023,27022,AW00027022,ANTHONY,JOHNSON,CANADA,MALE,SINGLE,1966-03-08,2026-01-14
16024,27023,AW00027023,EMILY,SIMMONS,UNITED STATES,FEMALE,SINGLE,1966-04-06,2026-01-14
16025,27024,AW00027024,AUSTIN,PATTERSON,CANADA,MALE,SINGLE,1960-11-10,2026-01-14
16026,27025,AW00027025,JASMINE,RIVERA,UNITED STATES,FEMALE,SINGLE,1966-03-20,2026-01-14
16027,27026,AW00027026,JONATHAN,PERRY,CANADA,MALE,SINGLE,1961-01-07,2026-01-14
16028,27027,AW00027027,JENNIFER,WHITE,CANADA,FEMALE,SINGLE,1961-01-10,2026-01-14
16029,27028,AW00027028,SARAH,ROBINSON,CANADA,FEMALE,SINGLE,1961-04-22,2026-01-14
16030,27029,AW00027029,ELIZABETH,HUGHES,UNITED STATES,FEMALE,SINGLE,1961-03-17,2026-01-14
16031,27030,AW00027030,JAN,GRAY,UNITED STATES,FEMALE,SINGLE,1971-11-13,2026-01-14
16032,27031,AW00027031,JESSICA,GARCIA,UNITED STATES,FEMALE,SINGLE,1961-05-09,2026-01-14
16033,27032,AW00027032,MIGUEL,GARCIA,UNITED STATES,MALE,SINGLE,1966-09-06,2026-01-14
16034,27033,AW00027033,ERNEST,HARRISON,UNITED STATES,MALE,SINGLE,1973-03-12,2026-01-14
16035,27034,AW00027034,COREY,NARA,UNITED STATES,MALE,SINGLE,1962-02-20,2026-01-14
16036,27035,AW00027035,ANA,LONG,UNITED STATES,FEMALE,SINGLE,1961-10-13,2026-01-14
16037,27036,AW00027036,HUNTER,BROWN,UNITED STATES,MALE,SINGLE,1961-07-17,2026-01-14
16038,27037,AW00027037,LAUREN,RODRIGUEZ,UNITED STATES,FEMALE,MARRIED,1962-02-11,2026-01-14
16039,27038,AW00027038,EDUARDO,REED,UNITED STATES,MALE,MARRIED,1962-06-13,2026-01-14
16040,27039,AW00027039,JONATHAN,LEWIS,UNITED STATES,MALE,SINGLE,1967-04-24,2026-01-14
16041,27040,AW00027040,PAUL,SINGH,UNITED STATES,MALE,MARRIED,1962-12-04,2026-01-14
16042,27041,AW00027041,EDWARD,SMITH,UNITED STATES,MALE,SINGLE,1963-05-18,2026-01-14
16043,27042,AW00027042,NOAH,ROBERTS,CANADA,MALE,MARRIED,1963-01-10,2026-01-14
16044,27043,AW00027043,DALTON,MURPHY,CANADA,MALE,SINGLE,1963-12-07,2026-01-14
16045,27044,AW00027044,CAROL,LONG,UNITED STATES,FEMALE,SINGLE,1963-10-22,2026-01-14
16046,27045,AW00027045,ANGEL,BROOKS,UNITED STATES,MALE,SINGLE,1964-03-04,2026-01-14
16047,27046,AW00027046,ALLISON,HOWARD,UNITED STATES,FEMALE,MARRIED,1969-06-12,2026-01-14
16048,27047,AW00027047,YOLANDA,RAI,UNITED STATES,FEMALE,MARRIED,1964-04-11,2026-01-14
16049,27048,AW00027048,MELANIE,WATSON,UNITED STATES,FEMALE,MARRIED,1969-10-02,2026-01-14
16050,27049,AW00027049,FAITH,SANCHEZ,CANADA,FEMALE,MARRIED,1969-03-01,2026-01-14
16051,27050,AW00027050,CHLOE,TURNER,UNITED STATES,FEMALE,SINGLE,1969-02-01,2026-01-14
16052,27051,AW00027051,CHARLES,BROWN,UNITED STATES,MALE,SINGLE,1964-11-07,2026-01-14
16053,27052,AW00027052,JADA,BAILEY,UNITED STATES,FEMALE,SINGLE,1970-08-21,2026-01-14
16054,27053,AW00027053,STEVEN,COOK,CANADA,MALE,SINGLE,1981-03-16,2026-01-14
16055,27054,AW00027054,SHAWN,SHARMA,UNITED STATES,MALE,MARRIED,1965-06-04,2026-01-14
16056,27055,AW00027055,ISABELLA,SANCHEZ,UNITED STATES,FEMALE,SINGLE,1964-09-19,2026-01-14
16057,27056,AW00027056,MACKENZIE,JAMES,UNITED STATES,FEMALE,SINGLE,1965-02-11,2026-01-14
16058,27057,AW00027057,BROOKE,MORRIS,UNITED STATES,FEMALE,SINGLE,1978-02-13,2026-01-14
16059,27058,AW00027058,NATHAN,BUTLER,UNITED STATES,MALE,SINGLE,1977-08-20,2026-01-14
16060,27059,AW00027059,HUNTER,PERRY,UNITED STATES,MALE,MARRIED,1983-10-01,2026-01-14
16061,27060,AW00027060,LUCAS,COLEMAN,CANADA,MALE,MARRIED,1978-09-25,2026-01-14
16062,27061,AW00027061,GABRIELLE,SCOTT,CANADA,FEMALE,SINGLE,1979-03-02,2026-01-14
16063,27062,AW00027062,EDWARD,HARRIS,CANADA,MALE,SINGLE,1978-10-01,2026-01-14
16064,27063,AW00027063,TAYLOR,FLORES,UNITED STATES,FEMALE,MARRIED,1978-10-18,2026-01-14
16065,27064,AW00027064,BARBARA,CHANDE,UNITED STATES,FEMALE,MARRIED,1978-12-18,2026-01-14
16066,27065,AW00027065,JORDAN,WRIGHT,UNITED STATES,MALE,MARRIED,1978-08-10,2026-01-14
16067,27066,AW00027066,COLE,MURPHY,UNITED STATES,MALE,SINGLE,1979-06-25,2026-01-14
16068,27067,AW00027067,JENNIFER,RODRIGUEZ,UNITED STATES,FEMALE,SINGLE,1978-10-09,2026-01-14
16069,27068,AW00027068,JADE,KELLY,UNITED STATES,FEMALE,SINGLE,1984-02-03,2026-01-14
16070,27069,AW00027069,GABRIELLA,PEREZ,UNITED STATES,FEMALE,MARRIED,1978-10-14,2026-01-14
16071,27070,AW00027070,NATHAN,DAVIS,UNITED STATES,MALE,MARRIED,1977-07-08,2026-01-14
16072,27071,AW00027071,ANTHONY,CLARK,CANADA,MALE,SINGLE,1976-07-08,2026-01-14
16073,27072,AW00027072,ALEX,BAKER,UNITED STATES,MALE,MARRIED,1976-12-31,2026-01-14
16074,27073,AW00027073,SYDNEY,SANDERS,UNITED STATES,FEMALE,MARRIED,1982-11-13,2026-01-14
16075,27074,AW00027074,KRISTI,SANCHEZ,UNITED STATES,FEMALE,MARRIED,1976-09-18,2026-01-14
16076,27075,AW00027075,JACKSON,CHEN,CANADA,MALE,MARRIED,1977-04-12,2026-01-14
16077,27076,AW00027076,DAKOTA,RUSSELL,UNITED STATES,MALE,MARRIED,1977-03-21,2026-01-14
16078,27077,AW00027077,ROBERT,HENDERSON,UNITED STATES,MALE,SINGLE,1978-03-03,2026-01-14
16079,27078,AW00027078,CHLOE,SCOTT,UNITED STATES,FEMALE,MARRIED,1976-04-16,2026-01-14
16080,27079,AW00027079,NATALIE,LEWIS,UNITED STATES,FEMALE,MARRIED,1976-03-16,2026-01-14
16081,27080,AW00027080,NATHAN,CAMPBELL,UNITED STATES,MALE,MARRIED,1975-12-01,2026-01-14
16082,27081,AW00027081,JASON,ROSS,UNITED STATES,MALE,MARRIED,1975-08-24,2026-01-14
16083,27082,AW00027082,ZACHARY,TAYLOR,CANADA,MALE,MARRIED,1975-09-05,2026-01-14
16084,27083,AW00027083,KEVIN,PERRY,UNITED STATES,MALE,MARRIED,1975-08-02,2026-01-14
16085,27084,AW00027084,FERNANDO,RUSSELL,CANADA,MALE,MARRIED,1975-08-31,2026-01-14
16086,27085,AW00027085,CHRISTIAN,WILSON,CANADA,MALE,MARRIED,1976-03-31,2026-01-14
16087,27086,AW00027086,LAUREN,HOWARD,UNITED STATES,FEMALE,MARRIED,1975-07-04,2026-01-14
16088,27087,AW00027087,JUSTIN,CLARK,UNITED STATES,MALE,MARRIED,1975-10-13,2026-01-14
16089,27088,AW00027088,TRISTAN,PATTERSON,UNITED STATES,MALE,SINGLE,1981-05-18,2026-01-14
16090,27089,AW00027089,JANELLE,GARCIA,UNITED STATES,FEMALE,SINGLE,1975-02-15,2026-01-14
16091,27090,AW00027090,ELIZABETH,BROWN,UNITED STATES,FEMALE,MARRIED,1974-12-14,2026-01-14
16092,27091,AW00027091,MIGUEL,MARTIN,UNITED STATES,MALE,MARRIED,1977-04-18,2026-01-14
16093,27092,AW00027092,MARISSA,ROSS,UNITED STATES,FEMALE,SINGLE,1982-03-07,2026-01-14
16094,27093,AW00027093,ALEXANDRA,MARTIN,UNITED STATES,FEMALE,SINGLE,1977-05-14,2026-01-14
16095,27094,AW00027094,SEAN,KELLY,UNITED STATES,MALE,SINGLE,1985-10-07,2026-01-14
16096,27095,AW00027095,SPENCER,FLORES,UNITED STATES,MALE,MARRIED,1974-10-09,2026-01-14
16097,27096,AW00027096,CHASE,WATSON,UNITED STATES,MALE,MARRIED,1979-11-16,2026-01-14
16098,27097,AW00027097,KAITLYN,GONZALES,UNITED STATES,FEMALE,MARRIED,1973-09-19,2026-01-14
